期间:2024年第9期,,,,币别:人民币,,公司:南宁产投智创科电投资开发有限责任公司,,包含未过账凭证,,,
科目代码,科目名称,年初余额,年初余额,期初余额,期初余额,本期发生额,本期发生额,本年累计,本年累计,期末余额,期末余额
科目代码,科目名称,借方,贷方,借方,贷方,借方,贷方,借方,贷方,借方,贷方
1608.07.99,代建工程_待摊投资_其他待摊投资,,,,,,,,,,
1608.08,代建工程_工程管理费,,,,,,,,,,
1608.08.01,代建工程_工程管理费_技术图书资料费,,,,,,,,,,
1608.08.02,代建工程_工程管理费_印花税,,,,,,,,,,
1609,非经资产,,,,,,,,,,
1611,工程物资减值准备,,,,,,,,,,
1611.01,工程物资减值准备_专用材料,,,,,,,,,,
1611.02,工程物资减值准备_专用设备,,,,,,,,,,
1611.03,工程物资减值准备_工器具,,,,,,,,,,
1611.04,工程物资减值准备_其他,,,,,,,,,,
1621,生产性生物资产,,,,,,,,,,
1622,生产性生物资产累计折旧,,,,,,,,,,
1623,生产性生物资产减值准备,,,,,,,,,,
1641,使用权资产,,,,,,,,,,
1641.01,使用权资产_租赁费,,,,,,,,,,
1641.02,使用权资产_经营租入固定资产改良支出,,,,,,,,,,
1642,使用权资产累计折旧,,,,,,,,,,
1701,无形资产,54854878.25,,54854878.25,,,,,,54854878.25,
1701.01,无形资产_专利权,,,,,,,,,,
1701.02,无形资产_非专利技术,,,,,,,,,,
1701.03,无形资产_商标权,,,,,,,,,,
1701.04,无形资产_著作权,,,,,,,,,,
1701.05,无形资产_土地使用权,54854878.25,,54854878.25,,,,,,54854878.25,
1701.05.01,无形资产_土地使用权_江南电子科技园（宗地号：450105003204GB00087）,54854878.25,,54854878.25,,,,,,54854878.25,
1701.06,无形资产_特许权,,,,,,,,,,
1701.07,无形资产_软件,,,,,,,,,,
1701.08,无形资产_研发项目,,,,,,,,,,
1701.09,无形资产_数据资源,,,,,,,,,,
1701.99,无形资产_其他,,,,,,,,,,
1702,累计摊销,,2194195.17,,2925593.57,,91424.8,,822823.2,,3017018.37
1702.01,累计摊销_专利权,,,,,,,,,,
1702.02,累计摊销_非专利技术,,,,,,,,,,
1702.03,累计摊销_商标权,,,,,,,,,,
1702.04,累计摊销_著作权,,,,,,,,,,
1702.05,累计摊销_土地使用权,,2194195.17,,2925593.57,,91424.8,,822823.2,,3017018.37
1702.05.01,累计摊销_土地使用权_江南电子科技园（宗地号：450105003204GB00087）,,2194195.17,,2925593.57,,91424.8,,822823.2,,3017018.37
1702.06,累计摊销_特许权,,,,,,,,,,
1702.07,累计摊销_软件,,,,,,,,,,
1702.08,累计摊销_研发项目,,,,,,,,,,
1702.09,累计摊销_数据资源,,,,,,,,,,
1702.99,累计摊销_其他,,,,,,,,,,
1703,无形资产减值准备,,,,,,,,,,
1703.01,无形资产减值准备_专利权,,,,,,,,,,
1703.02,无形资产减值准备_非专利技术,,,,,,,,,,
1703.03,无形资产减值准备_商标权,,,,,,,,,,
1703.04,无形资产减值准备_著作权,,,,,,,,,,
1703.05,无形资产减值准备_土地使用权,,,,,,,,,,
1703.06,无形资产减值准备_特许权,,,,,,,,,,
1703.07,无形资产减值准备_软件,,,,,,,,,,
1703.08,无形资产减值准备_研发项目,,,,,,,,,,
1703.99,无形资产减值准备_其他,,,,,,,,,,
1711,商誉,,,,,,,,,,
1712,商誉减值准备,,,,,,,,,,
1801,长期待摊费用,,,,,,,,,,
1801.01,长期待摊费用_原值,,,,,,,,,,
1801.02,长期待摊费用_累计摊销,,,,,,,,,,
1811,递延所得税资产,,,,,,,,,,
1811.01,递延所得税资产_资产减值准备,,,,,,,,,,
1811.01.01,递延所得税资产_资产减值准备_坏账准备,,,,,,,,,,
1811.01.02,递延所得税资产_资产减值准备_存货减值准备,,,,,,,,,,
1811.01.03,递延所得税资产_资产减值准备_合同预计损失准备,,,,,,,,,,
1811.02,递延所得税资产_工资储备,,,,,,,,,,
1811.03,递延所得税资产_可弥补亏损,,,,,,,,,,
1811.04,递延所得税资产_投资性房地产公允价值变动,,,,,,,,,,
1811.99,递延所得税资产_其他,,,,,,,,,,
1901,待处理财产损溢,,,,,,,,,,
1901.01,待处理财产损溢_待处理固定资产损益,,,,,,,,,,
1901.02,待处理财产损溢_待处理流动资产损益,,,,,,,,,,
2001,短期借款,,,,,,,,,,
2001.01,短期借款_信用借款,,,,,,,,,,
2001.02,短期借款_保证借款,,,,,,,,,,
2001.03,短期借款_抵押借款,,,,,,,,,,
2001.04,短期借款_质押借款,,,,,,,,,,
2001.99,短期借款_其他,,,,,,,,,,
2101,交易性金融负债,,,,,,,,,,
2101.01,交易性金融负债_债券,,,,,,,,,,
2101.01.01,交易性金融负债_债券_成本,,,,,,,,,,
2101.01.02,交易性金融负债_债券_公允价值变动,,,,,,,,,,
2101.02,交易性金融负债_变动指定计入当期损益的金融负债,,,,,,,,,,
2101.02.01,交易性金融负债_变动指定计入当期损益的金融负债_成本,,,,,,,,,,
2101.02.02,交易性金融负债_变动指定计入当期损益的金融负债_公允价值变动,,,,,,,,,,
2101.99,交易性金融负债_其他,,,,,,,,,,
2101.99.01,交易性金融负债_其他_成本,,,,,,,,,,
2101.99.02,交易性金融负债_其他_公允价值变动,,,,,,,,,,
2201,应付票据,,,,33057144.86,,,,33057144.86,,33057144.86
2201.01,应付票据_银行承兑汇票,,,,,,,,,,
2201.02,应付票据_商业承兑汇票,,,,33057144.86,,,,33057144.86,,33057144.86
2202,应付账款,,11567680.94,,1313451.82,,-1313451.82,,-11567680.94,,
2202.01,应付账款_集团内,,11567680.94,,1313451.82,,-1313451.82,,-11567680.94,,
2202.01.01,应付账款_集团内_工程款,,,,,,,,,,
2202.01.02,应付账款_集团内_材料采购款,,,,,,,,,,
2202.01.03,应付账款_集团内_工程材料款,,,,,,,,,,
2202.01.04,应付账款_集团内_设备款,,,,,,,,,,
2202.01.05,应付账款_集团内_水费,,,,,,,,,,
2202.01.06,应付账款_集团内_电费,,,,,,,,,,
2202.01.06.01,应付账款_集团内_电费_电费,,,,,,,,,,
2202.01.06.02,应付账款_集团内_电费_新能源,,,,,,,,,,
2202.01.07,应付账款_集团内_购房款,,,,,,,,,,
2202.01.08,应付账款_集团内_暂估材料款,,,,,,,,,,
2202.01.09,应付账款_集团内_暂估工程款,,11567680.94,,1313451.82,,-1313451.82,,-11567680.94,,
2202.01.10,应付账款_集团内_业务往来款,,,,,,,,,,
2202.01.11,应付账款_集团内_现代服务,,,,,,,,,,
2202.01.99,应付账款_集团内_其他,,,,,,,,,,
2202.01.99.01,应付账款_集团内_其他_其他,,,,,,,,,,
2202.01.99.02,应付账款_集团内_其他_餐饮服务,,,,,,,,,,
2202.01.99.03,应付账款_集团内_其他_商超,,,,,,,,,,
2202.01.99.04,应付账款_集团内_其他_物业,,,,,,,,,,
2202.01.99.05,应付账款_集团内_其他_体育赛事,,,,,,,,,,
2202.01.99.06,应付账款_集团内_其他_建筑涂料,,,,,,,,,,
2202.02,应付账款_集团外,,,,,,,,,,
2202.02.01,应付账款_集团外_工程款,,,,,,,,,,
2202.02.02,应付账款_集团外_材料采购款,,,,,,,,,,
2202.02.03,应付账款_集团外_工程材料款,,,,,,,,,,
2202.02.04,应付账款_集团外_设备款,,,,,,,,,,
2202.02.05,应付账款_集团外_水费,,,,,,,,,,
2202.02.06,应付账款_集团外_电费,,,,,,,,,,
2202.02.06.01,应付账款_集团外_电费_电费,,,,,,,,,,
2202.02.06.02,应付账款_集团外_电费_新能源,,,,,,,,,,
2202.02.07,应付账款_集团外_购房款,,,,,,,,,,
2202.02.08,应付账款_集团外_暂估材料款,,,,,,,,,,
2202.02.09,应付账款_集团外_暂估工程款,,,,,,,,,,
2202.02.10,应付账款_集团外_业务往来款,,,,,,,,,,
2202.02.11,应付账款_集团外_现代服务,,,,,,,,,,
2202.02.99,应付账款_集团外_其他,,,,,,,,,,
2202.02.99.01,应付账款_集团外_其他_其他,,,,,,,,,,
2202.02.99.02,应付账款_集团外_其他_餐饮服务,,,,,,,,,,
2202.02.99.03,应付账款_集团外_其他_商超,,,,,,,,,,
2202.02.99.04,应付账款_集团外_其他_物业,,,,,,,,,,
2202.02.99.05,应付账款_集团外_其他_体育赛事,,,,,,,,,,
2202.02.99.06,应付账款_集团外_其他_建筑涂料,,,,,,,,,,
2203,预收账款,,,,,,,,,,
2203.01,预收账款_集团内,,,,,,,,,,
2203.01.01,预收账款_集团内_工程款,,,,,,,,,,
2203.01.02,预收账款_集团内_水费,,,,,,,,,,
2203.01.03,预收账款_集团内_电费,,,,,,,,,,
2203.01.04,预收账款_集团内_销售款,,,,,,,,,,
2203.01.05,预收账款_集团内_物业费,,,,,,,,,,
2203.01.06,预收账款_集团内_服务款,,,,,,,,,,
2203.01.07,预收账款_集团内_租赁款,,,,,,,,,,
2203.01.08,预收账款_集团内_售房款,,,,,,,,,,
2203.01.99,预收账款_集团内_其他,,,,,,,,,,
2203.02,预收账款_集团外,,,,,,,,,,
2203.02.01,预收账款_集团外_工程款,,,,,,,,,,
2203.02.02,预收账款_集团外_水费,,,,,,,,,,
2203.02.03,预收账款_集团外_电费,,,,,,,,,,
2203.02.04,预收账款_集团外_销售款,,,,,,,,,,
2203.02.05,预收账款_集团外_物业费,,,,,,,,,,
2203.02.06,预收账款_集团外_服务款,,,,,,,,,,
2203.02.07,预收账款_集团外_租赁款,,,,,,,,,,
2203.02.08,预收账款_集团外_售房款,,,,,,,,,,
2203.02.99,预收账款_集团外_其他,,,,,,,,,,
2204,合同负债,,,,,,,,,,
2204.01,合同负债_集团内,,,,,,,,,,
2204.01.01,合同负债_集团内_工程款,,,,,,,,,,
2204.01.02,合同负债_集团内_水费,,,,,,,,,,
2204.01.03,合同负债_集团内_电费,,,,,,,,,,
2204.01.04,合同负债_集团内_销售款,,,,,,,,,,
2204.01.05,合同负债_集团内_物业费,,,,,,,,,,
2204.01.06,合同负债_集团内_服务款,,,,,,,,,,
2204.01.07,合同负债_集团内_租赁款,,,,,,,,,,
2204.01.08,合同负债_集团内_售房款,,,,,,,,,,
2204.01.99,合同负债_集团内_其他,,,,,,,,,,
2204.02,合同负债_集团外,,,,,,,,,,
2204.02.01,合同负债_集团外_工程款,,,,,,,,,,
2204.02.02,合同负债_集团外_水费,,,,,,,,,,
2204.02.03,合同负债_集团外_电费,,,,,,,,,,
2204.02.04,合同负债_集团外_销售款,,,,,,,,,,
2204.02.05,合同负债_集团外_物业费,,,,,,,,,,
2204.02.06,合同负债_集团外_服务款,,,,,,,,,,
2204.02.07,合同负债_集团外_租赁款,,,,,,,,,,
2204.02.08,合同负债_集团外_售房款,,,,,,,,,,
2204.02.99,合同负债_集团外_其他,,,,,,,,,,
2211,应付职工薪酬,,,,,,,63988.51,63988.51,,
2211.01,应付职工薪酬_工资薪金,,,,,,,46584.6,46584.6,,
2211.01.01,应付职工薪酬_工资薪金_领导层薪金,,,,,,,,,,
2211.01.01.01,应付职工薪酬_工资薪金_领导层薪金_预发薪金,,,,,,,,,,
2211.01.01.02,应付职工薪酬_工资薪金_领导层薪金_兑现薪金,,,,,,,,,,
2211.01.02,应付职工薪酬_工资薪金_职工薪金,,,,,,,46584.6,46584.6,,
2211.01.03,应付职工薪酬_工资薪金_车改补贴,,,,,,,,,,
2211.02,应付职工薪酬_职工福利费,,,,,,,,,,
2211.02.01,应付职工薪酬_职工福利费_食堂补贴,,,,,,,,,,
2211.02.02,应付职工薪酬_职工福利费_职工子女福利,,,,,,,,,,
2211.02.03,应付职工薪酬_职工福利费_抚恤金,,,,,,,,,,
2211.02.04,应付职工薪酬_职工福利费_非货币性福利,,,,,,,,,,
2211.02.05,应付职工薪酬_职工福利费_退休人员福利费,,,,,,,,,,
2211.02.06,应付职工薪酬_职工福利费_高温补贴,,,,,,,,,,
2211.02.99,应付职工薪酬_职工福利费_其他,,,,,,,,,,
2211.03,应付职工薪酬_社会保险,,,,,,,11569.91,11569.91,,
2211.03.01,应付职工薪酬_社会保险_养老保险费,,,,,,,7778.08,7778.08,,
2211.03.02,应付职工薪酬_社会保险_医疗保险费,,,,,,,3232.77,3232.77,,
2211.03.03,应付职工薪酬_社会保险_失业保险费,,,,,,,243.07,243.07,,
2211.03.04,应付职工薪酬_社会保险_大病医疗互助,,,,,,,,,,
2211.03.05,应付职工薪酬_社会保险_工伤保险,,,,,,,315.99,315.99,,
2211.03.06,应付职工薪酬_社会保险_生育保险,,,,,,,,,,
2211.03.07,应付职工薪酬_社会保险_长期护理保险,,,,,,,,,,
2211.04,应付职工薪酬_企业年金,,,,,,,,,,
2211.05,应付职工薪酬_住房公积金,,,,,,,5834,5834,,
2211.06,应付职工薪酬_工会经费,,,,,,,,,,
2211.07,应付职工薪酬_职工教育经费,,,,,,,,,,
2211.08,应付职工薪酬_车辆改革交通补贴,,,,,,,,,,
2211.09,应付职工薪酬_补充医疗保险,,,,,,,,,,
2211.10,应付职工薪酬_辞退福利,,,,,,,,,,
2211.11,应付职工薪酬_劳动保护费,,,,,,,,,,
2211.12,应付职工薪酬_劳务派遣,,,,,,,,,,
2211.99,应付职工薪酬_其他,,,,,,,,,,
2221,应交税费　,9124892,,22222690.6,,389076.81,310999.5,15066641,1890765.09,22300767.91,
2221.01,应交税费　_应交增值税,9148833.22,,22126155.74,,387068.95,310442.34,14876113.79,1822164.66,22202782.35,
2221.01.01,应交税费　_应交增值税_销项税额,,,,,103465.91,103465.91,606494.74,606494.74,,
2221.01.02,应交税费　_应交增值税_进项税额,9148833.22,,22126155.74,,180107.39,103480.78,13661337.35,607388.22,22202782.35,
2221.01.03,应交税费　_应交增值税_进项税额转出,,,,,14.87,14.87,893.48,893.48,,
2221.01.04,应交税费　_应交增值税_减免税额,,,,,,,,,,
2221.01.05,应交税费　_应交增值税_转出未交增值税,,,,,103480.78,103480.78,607388.22,607388.22,,
2221.01.06,应交税费　_应交增值税_转出多交增值税,,,,,,,,,,
2221.01.07,应交税费　_应交增值税_销项税额抵减,,,,,,,,,,
2221.01.08,应交税费　_应交增值税_出口抵减内销产品应纳税额,,,,,,,,,,
2221.01.09,应交税费　_应交增值税_出口退税,,,,,,,,,,
2221.01.10,应交税费　_应交增值税_已交税金,,,,,,,,,,
2221.01.11,应交税费　_应交增值税_加计抵减税金,,,,,,,,,,
2221.01.12,应交税费　_应交增值税_差额计税,,,,,,,,,,
2221.01.13,应交税费　_应交增值税_税率计税,,,,,,,,,,
2221.01.14,应交税费　_应交增值税_增值税留抵税额,,,,,,,,,,
2221.02,应交税费　_未交增值税,,,,,,,,,,
2221.03,应交税费　_预缴增值税,,,,,,,,,,
2221.04,应交税费　_待抵扣进项税额,,,,,,,,,,
2221.05,应交税费　_待认证进项税额,260.09,,96933.59,,1300.46,,98234.05,260.09,98234.05,
2221.06,应交税费　_待转销项税额,,,,,,,,,,
2221.07,应交税费　_简易计税,,,,,,,,,,
2221.08,应交税费　_转让金融商品应交增值税,,,,,,,,,,
2221.09,应交税费　_代扣代交增值税,,,,,,,,,,
2221.10,应交税费　_应交增值税（小规模纳税人）,,,,,,,,,,
2221.11,应交税费　_土地增值税,,,,,,,,,,
2221.11.01,应交税费　_土地增值税_应交土地增值税,,,,,,,,,,
2221.11.02,应交税费　_土地增值税_预缴土地增值税,,,,,,,,,,
2221.12,应交税费　_企业所得税,,12324.8,,,,,12324.8,,,
2221.13,应交税费　_个人所得税,,,,,,,,,,
2221.14,应交税费　_契税,,,,,,,,,,
2221.15,应交税费　_印花税,,11876.51,,398.73,707.4,557.16,16932.73,5304.71,,248.49
2221.16,应交税费　_城镇土地使用税,,,,,,,63035.63,63035.63,,
2221.17,应交税费　_房产税,,,,,,,,,,
2221.18,应交税费　_城市维护建设税,,,,,,,,,,
2221.18.01,应交税费　_城市维护建设税_应缴城市维护建设税,,,,,,,,,,
2221.18.02,应交税费　_城市维护建设税_预缴城市维护建设税,,,,,,,,,,
2221.19,应交税费　_教育费附加,,,,,,,,,,
2221.19.01,应交税费　_教育费附加_应缴教育费附加,,,,,,,,,,
2221.19.02,应交税费　_教育费附加_预缴教育费附加,,,,,,,,,,
2221.20,应交税费　_地方教育费附加,,,,,,,,,,
2221.20.01,应交税费　_地方教育费附加_应缴地方教育费附加,,,,,,,,,,
2221.20.02,应交税费　_地方教育费附加_预缴地方教育费附加,,,,,,,,,,
2221.21,应交税费　_水利建设基金,,,,,,,,,,
2221.22,应交税费　_残疾人就业保障金,,,,,,,,,,
2221.23,应交税费　_车船使用税,,,,,,,,,,
2221.24,应交税费　_消费税,,,,,,,,,,
2221.25,应交税费　_环境保护税,,,,,,,,,,
2221.26,应交税费　_关税,,,,,,,,,,
2221.27,应交税费　_车辆购置税,,,,,,,,,,
2231,应付利息,,,122449.91,,1351578.05,1474027.96,3366229.63,3366229.63,,
2231.01,应付利息_长期借款利息,,,,,1351578.05,1351578.05,2979318.51,2979318.51,,
2231.02,应付利息_短期借款利息,,,122449.91,,,122449.91,386911.12,386911.12,,
2231.03,应付利息_债券利息,,,,,,,,,,
2231.04,应付利息_票据利息,,,,,,,,,,
2231.05,应付利息_内部利息,,,,,,,,,,
2232,应付股利,,,,,,,,,,
2232.01,应付股利_应付股利,,,,,,,,,,
2232.02,应付股利_永续债利息,,,,,,,,,,
2241,其他应付款,,,,,,,70938.37,70938.37,,
2241.01,其他应付款_集团内,,,,,,,10938.37,10938.37,,
2241.01.01,其他应付款_集团内_保证金,,,,,,,,,,
2241.01.01.01,其他应付款_集团内_保证金_投标保证金,,,,,,,,,,
2241.01.01.02,其他应付款_集团内_保证金_履约保证金,,,,,,,,,,
2241.01.01.99,其他应付款_集团内_保证金_其他保证金,,,,,,,,,,
2241.01.02,其他应付款_集团内_押金,,,,,,,,,,
2241.01.02.01,其他应付款_集团内_押金_房屋押金,,,,,,,,,,
2241.01.02.02,其他应付款_集团内_押金_水电押金,,,,,,,,,,
2241.01.02.03,其他应付款_集团内_押金_装修押金,,,,,,,,,,
2241.01.02.04,其他应付款_集团内_押金_履约保证金,,,,,,,,,,
2241.01.02.05,其他应付款_集团内_押金_竞配产权房意向金,,,,,,,,,,
2241.01.02.06,其他应付款_集团内_押金_其他押金,,,,,,,,,,
2241.01.03,其他应付款_集团内_代收代付款,,,,,,,,,,
2241.01.03.01,其他应付款_集团内_代收代付款_职工款,,,,,,,,,,
2241.01.03.02,其他应付款_集团内_代收代付款_维修金,,,,,,,,,,
2241.01.03.03,其他应付款_集团内_代收代付款_租金,,,,,,,,,,
2241.01.03.04,其他应付款_集团内_代收代付款_水费,,,,,,,,,,
2241.01.03.05,其他应付款_集团内_代收代付款_电费,,,,,,,,,,
2241.01.03.99,其他应付款_集团内_代收代付款_其他,,,,,,,,,,
2241.01.04,其他应付款_集团内_代扣代缴,,,,,,,10938.37,10938.37,,
2241.01.04.01,其他应付款_集团内_代扣代缴_养老保险金,,,,,,,3889.04,3889.04,,
2241.01.04.02,其他应付款_集团内_代扣代缴_医疗保险金,,,,,,,972.26,972.26,,
2241.01.04.03,其他应付款_集团内_代扣代缴_失业保险金,,,,,,,243.07,243.07,,
2241.01.04.04,其他应付款_集团内_代扣代缴_大病医疗互助,,,,,,,,,,
2241.01.04.05,其他应付款_集团内_代扣代缴_企业年金,,,,,,,,,,
2241.01.04.06,其他应付款_集团内_代扣代缴_补充医疗保险,,,,,,,,,,
2241.01.04.07,其他应付款_集团内_代扣代缴_住房公积金,,,,,,,5834,5834,,
2241.01.04.08,其他应付款_集团内_代扣代缴_工会会费,,,,,,,,,,
2241.01.04.99,其他应付款_集团内_代扣代缴_其他代扣代缴款,,,,,,,,,,
2241.01.05,其他应付款_集团内_经营往来,,,,,,,,,,
2241.01.06,其他应付款_集团内_专项维修基金,,,,,,,,,,
2241.01.07,其他应付款_集团内_电梯维护费,,,,,,,,,,
2241.01.08,其他应付款_集团内_职员,,,,,,,,,,
2241.01.99,其他应付款_集团内_其他,,,,,,,,,,
2241.02,其他应付款_集团外,,,,,,,60000,60000,,
2241.02.01,其他应付款_集团外_保证金,,,,,,,60000,60000,,
2241.02.01.01,其他应付款_集团外_保证金_投标保证金,,,,,,,60000,60000,,
2241.02.01.02,其他应付款_集团外_保证金_履约保证金,,,,,,,,,,
2241.02.01.99,其他应付款_集团外_保证金_其他保证金,,,,,,,,,,
2241.02.02,其他应付款_集团外_押金,,,,,,,,,,
2241.02.02.01,其他应付款_集团外_押金_房屋押金,,,,,,,,,,
2241.02.02.02,其他应付款_集团外_押金_水电押金,,,,,,,,,,
2241.02.02.03,其他应付款_集团外_押金_装修押金,,,,,,,,,,
2241.02.02.04,其他应付款_集团外_押金_履约保证金,,,,,,,,,,
2241.02.02.05,其他应付款_集团外_押金_竞配产权房意向金,,,,,,,,,,
2241.02.03,其他应付款_集团外_代收代付款,,,,,,,,,,
2241.02.03.01,其他应付款_集团外_代收代付款_维修金,,,,,,,,,,
2241.02.03.02,其他应付款_集团外_代收代付款_租金,,,,,,,,,,
2241.02.03.03,其他应付款_集团外_代收代付款_水费,,,,,,,,,,
2241.02.03.04,其他应付款_集团外_代收代付款_电费,,,,,,,,,,
2241.02.03.99,其他应付款_集团外_代收代付款_其他,,,,,,,,,,
2241.02.04,其他应付款_集团外_经营往来,,,,,,,,,,
2241.02.05,其他应付款_集团外_专项维修基金,,,,,,,,,,
2241.02.06,其他应付款_集团外_电梯维护费,,,,,,,,,,
2241.02.99,其他应付款_集团外_其他,,,,,,,,,,
2401,递延收益,,,,6500000,,,,6500000,,6500000
2501,长期借款,,41070000,,172279000,,,560000,131769000,,172279000
2501.01,长期借款_信用借款,,,,,,,,,,
2501.01.01,长期借款_信用借款_本金,,,,,,,,,,
2501.01.02,长期借款_信用借款_应计利息,,,,,,,,,,
2501.01.03,长期借款_信用借款_利息调整,,,,,,,,,,
2501.02,长期借款_保证借款,,,,,,,,,,
2501.02.01,长期借款_保证借款_本金,,,,,,,,,,
2501.02.02,长期借款_保证借款_应计利息,,,,,,,,,,
2501.02.03,长期借款_保证借款_利息调整,,,,,,,,,,
2501.03,长期借款_抵押借款,,24000000,,139000000,,,,115000000,,139000000
2501.03.01,长期借款_抵押借款_本金,,24000000,,139000000,,,,115000000,,139000000
2501.03.02,长期借款_抵押借款_应计利息,,,,,,,,,,
2501.03.03,长期借款_抵押借款_利息调整,,,,,,,,,,
2501.04,长期借款_质押借款,,17070000,,33279000,,,560000,16769000,,33279000
2501.04.01,长期借款_质押借款_本金,,17070000,,33279000,,,560000,16769000,,33279000
2501.04.02,长期借款_质押借款_应计利息,,,,,,,,,,
2501.04.03,长期借款_质押借款_利息调整,,,,,,,,,,
2501.99,长期借款_其他,,,,,,,,,,
2502,应付债券,,,,,,,,,,
2502.01,应付债券_企业债券,,,,,,,,,,
2502.01.01,应付债券_企业债券_面值,,,,,,,,,,
2502.01.02,应付债券_企业债券_利息调整,,,,,,,,,,
2502.01.03,应付债券_企业债券_应计利息,,,,,,,,,,
2502.02,应付债券_公司债券,,,,,,,,,,
2502.02.01,应付债券_公司债券_面值,,,,,,,,,,
2502.02.02,应付债券_公司债券_利息调整,,,,,,,,,,
2502.02.03,应付债券_公司债券_应计利息,,,,,,,,,,
2502.03,应付债券_中期票据,,,,,,,,,,
2502.03.01,应付债券_中期票据_面值,,,,,,,,,,
2502.03.02,应付债券_中期票据_利息调整,,,,,,,,,,
2502.03.03,应付债券_中期票据_应计利息,,,,,,,,,,
2502.04,应付债券_定向债务融资工具,,,,,,,,,,
2502.04.01,应付债券_定向债务融资工具_面值,,,,,,,,,,
2502.04.02,应付债券_定向债务融资工具_利息调整,,,,,,,,,,
2502.04.03,应付债券_定向债务融资工具_应计利息,,,,,,,,,,
2701,长期应付款,,,,,,,,,,
2701.01,长期应付款_政府款项,,,,,,,,,,
2701.02,长期应付款_应付融资租赁费,,,,,,,,,,
2701.03,长期应付款_政府专项债,,,,,,,,,,
2701.99,长期应付款_其他,,,,,,,,,,
2702,未确认融资费用,,,,,,,,,,
2702.01,未确认融资费用_租赁费用,,,,,,,,,,
2702.02,未确认融资费用_利息费用,,,,,,,,,,
2703,租赁负债,,,,,,,,,,
2703.01,租赁负债_未确认融资费用,,,,,,,,,,
2703.02,租赁负债_租赁付款额,,,,,,,,,,
2711,专项应付款,,,,,,,,,,
2711.01,专项应付款_专项拨款,,,,,,,,,,
2711.99,专项应付款_其他,,,,,,,,,,
2801,预计负债,,,,,,,,,,
2801.01,预计负债_对外提供担保,,,,,,,,,,
2801.02,预计负债_未决诉讼,,,,,,,,,,
2801.03,预计负债_产品质量保证,,,,,,,,,,
2801.04,预计负债_重组义务,,,,,,,,,,
2801.05,预计负债_亏损性合同,,,,,,,,,,
2801.99,预计负债_其他,,,,,,,,,,
2901,递延所得税负债,,,,,,,,,,
2901.01,递延所得税负债_交易性金融资产（负债）价值变动,,,,,,,,,,
2901.99,递延所得税负债_其他,,,,,,,,,,
4001,实收资本（股本）,,76082340,,84902340,,,,8820000,,84902340
4001.01,实收资本（股本）_普通股,,76082340,,84902340,,,,8820000,,84902340
4001.01.01,实收资本（股本）_普通股_国家股,,,,,,,,,,
4001.01.02,实收资本（股本）_普通股_集体股,,,,,,,,,,
4001.01.03,实收资本（股本）_普通股_法人股,,76082340,,84902340,,,,8820000,,84902340
4001.01.03.01,实收资本（股本）_普通股_法人股_国有法人股,,76082340,,84902340,,,,8820000,,84902340
4001.01.03.02,实收资本（股本）_普通股_法人股_集体法人股,,,,,,,,,,
4001.01.03.03,实收资本（股本）_普通股_法人股_私营法人股,,,,,,,,,,
4001.01.04,实收资本（股本）_普通股_外商股,,,,,,,,,,
4001.01.05,实收资本（股本）_普通股_个人股,,,,,,,,,,
4001.01.06,实收资本（股本）_普通股_民营资本,,,,,,,,,,
4001.02,实收资本（股本）_优先股,,,,,,,,,,
4002,资本公积,,,,,,,,,,
4002.01,资本公积_资本溢价,,,,,,,,,,
4002.02,资本公积_股本溢价,,,,,,,,,,
4002.03,资本公积_其他资本公积,,,,,,,,,,
4002.03.01,资本公积_其他资本公积_公允价值变动,,,,,,,,,,
4002.03.02,资本公积_其他资本公积_被投资单位所有者权益其他变动,,,,,,,,,,
4002.03.03,资本公积_其他资本公积_无偿划拨,,,,,,,,,,
4002.03.04,资本公积_其他资本公积_财政补助,,,,,,,,,,
4002.03.99,资本公积_其他资本公积_其他,,,,,,,,,,
4003,合伙人资本,,,,,,,,,,
4101,盈余公积,,3697.44,,3697.44,,,,,,3697.44
4101.01,盈余公积_法定盈余公积,,3697.44,,3697.44,,,,,,3697.44
4101.02,盈余公积_任意盈余公积,,,,,,,,,,
4103,本年利润,,37235.93,,1521876.44,967846.91,1045122.42,3612658.98,5174575,,1599151.95
4104,利润分配,3697.44,,3697.44,,,,,,3697.44,
4104.01,利润分配_提取法定盈余公积,3697.44,,3697.44,,,,,,3697.44,
4104.02,利润分配_提取任意盈余公积,,,,,,,,,,
4104.03,利润分配_应付现金股利或利润,,,,,,,,,,
4104.04,利润分配_转作股本的股利,,,,,,,,,,
4104.05,利润分配_盈余公积补亏,,,,,,,,,,
4104.06,利润分配_未分配利润,,,,,,,,,,
4104.99,利润分配_其他,,,,,,,,,,
4201,库存股,,,,,,,,,,
4301,其他综合收益,,,,,,,,,,
4301.01,其他综合收益_投资性房地产,,,,,,,,,,
4301.02,其他综合收益_其他权益工具,,,,,,,,,,
4401,其他权益工具,,,,,,,,,,
4401.01,其他权益工具_优先股,,,,,,,,,,
4401.02,其他权益工具_永续债,,,,,,,,,,
4401.03,其他权益工具_其他,,,,,,,,,,
4501,专项储备,,,,,,,,,,
5001,生产成本,,,,,,,,,,
5001.01,生产成本_基本生产成本,,,,,,,,,,
5001.01.01,生产成本_基本生产成本_直接材料,,,,,,,,,,
5001.01.01.02,生产成本_基本生产成本_直接材料_主要材料,,,,,,,,,,
